qid,question_text,target
019bf9d6555b6d56efe9,Was a feared invasion of America by New Zealander forces in WW II even feasible?,1
019c1d92672d00c59882,How many evolutionists it takes to change light globe?,1
019c20b90bb5d596a214,"What happens if I refuse to address someone by their made-up, gender-neutral pronoun?",1
019c4cdb67eb1c343cd8,Why can't women get over emotional hurt as easily as a male can?,1
019c9f60585c905e4488,"Why don't we kill people who try and cross borders illegally? It would solve the US's illegal immigrant problem, and it would solve Europe's refugee problem",1
019da12e5bcd056bded0,Why should we kill all human beings?,1
019ddeefc55174117f16,"If people think Donald trump is such a danger to the planet, why isn't anybody attempting to assassinate him?",1
01a1160f3e00bac6513a,Why the hell do some people who are anti-China try to find jobs in China?,1
01a1497dce8ae4187e29,At what point can you justify being 'not straight'?,1
01a2567f0b44f2b61a15,"Which South Indian Hindu girls look more beautiful, Maliyali, Karnataka, or Marathi girls?",1
01a265dc026a5e974a26,Why did you decide to marry your niece?,1
01a2b02fc9d0430974c5,Why are boys more wiser than girls in every aspect?,1
01a3e64efe0a6efc3a35,"Obama said Trump and Americans should just be quite as Iranians protest against the Mullahs and get gunned down in the streets, is Obama right?",1
01a5075e7fdd9e1b988c,Can African countries improve their economies despite their population low average IQ?,1
01a6745f0e51e0406524,Why is that Prophet Mohammad used rape as weapon to spread Islam? He also promoted child sex/rape by himself marrying 6-year-old Aisha in name of Allah. Are child sex/rape only his dirty brain work?,1
01a70409f0c65b270673,How do the British stop believing that they're superior to everybody else?,1
01a71b9e3da767415543,Will Democrats make the US become a communist regime?,1
01a8a0e013cc09531698,Will people correctly interpret the upside-down U.S. flag on my vehicle as a protest of Donald Trump (idiot-in-chief)?,1
01a8fc7542a75b430c3e,How can 15 million blasphemous bandits not be a nation or religion?,1
01a9ef38d7a1b05348aa,Where can I find dead slave under water?,1
01aa7d90eb57c64a5302,Could USA successfully bomb moscow?,1
01abacee754d6fa4021f,How do I deal with some gender biased so called feminists on Quora who come here just to hate all men?,1
01abe65442e53d31db7a,Why are Singaporean girls so into Caucasians?,1
01ac30bd3e66fc2670e3,Do you think Melania is happy that her husband had an affair with a porn star? I feel almost as sorry for her as I do for the rest of us.,1
01ac6a727f460dbc746e,"Why do the Japanese have such a bad impression about Indian people, even we are the enemy of their enemy - China?",1
01ad30badfd4c96592c2,Have you ever had sex with a family member? If so how did it happen?,1
01af2d8002bd991e83a2,Are the Nordics aliens?,1
01b02a5e576496638695,How did Stalin embark on the process of Stalinism?,1
01b06fc7227260b37fe2,Why do a lot of Russians say that Ukrainians are Nazis?,1
01b17ef4bd87bb5515e6,Why did Manaphy go to the restaurant in Pokemon?,1
01b18b644640546dec39,Are the Chinese able to blowjob?,1
01b1be470cf65e0cff88,Why does the medic Ezor Alaris get to murder someone and walk away?,1
01b27a96e531e8ad5a5f,Has God placed Jews as the rulers of the modern world?,1
01b281f8694fdd79af78,Do people think Trump is like a cuddly teddy bear or a pet lizard?,1
01b29287dedf52e3849d,"Who started the saying, âGrab her by the Trumpâ?",1
01b2b14e07aeaa41f354,How do I humiliate my boyfriend because of his small dick?,1
01b2bd6638ea3f073b2a,Why are feminists so crazy and spiteful?,1
01b422cf5462be7dcb87,"Why should men get married? Seems like a boring, annoying chore that mostly benefits women?",1
01b5b3d5fa0633a6afdf,How do conservatives and republicans feel about Trump conceding world power to China and Russia? Is that the intention?,1
01b748384bff64e79bd3,"What are some feelings about Trump's statement that the liberals want to remove Robert E. Lee's statues but not George Washington's, who owned slaves?",1
01b8222a54a531bc674b,"If something is right there, can Quora moderator braincells see and understand it?",1
01b8ff8ec5622600a96d,Why do people not understand that Islam is incompatible with the modern standards of human rights?,1
01b9e37369bb751d8ca2,Do Mongolian gypsies (Turks in Turkey) ever visit their ancestorâs caves in Mongolia? Do they feel a connection to their homeland when they visit?,1
01bb127592da2f1dcb90,Is there anything wrong with USA and Australia and Canada pursuing a whites only immigration policy?,1
01bb2fa4b0480a2ab9a5,Do Black men like Black women?,1
01bbdd688eb68fbc153f,Why do women have to show a fake face to the world when they could save money by simply not bothering with cosmetics?,1
01bc844e5652e4db6a3e,Why is Chloe Kim on the US Olympics team when she is Asian?,1
01bf7cb32fd37aa36496,How have so many people got depression nowadays? Doesn't it cheapen it for those genuinely needing psych help?,1
01bff09a08ae50f5aeec,"What are some possible effects for a 13 years old boy, when his mother rubbed herself on him until she had orgasm, several times?",1
01c03f654163f7877a13,Do most Israeli Jews today consider themselves genetically superior (e.g. smarter) to gentiles because Jews are overrepresented in Nobel Prize awards?,1
01c0a84d98114b2f2f35,Why does Fox News Channel always scream âfake newsâ when they are fake news?,1
01c1dd63553c5d259fad,"Why am I allowed to be fat? What if someone doesn't like it, do they have to deal with it or can they get me arrested or sue me or something?",1
01c21861f8bd7ac5c48e,Why don't the media criticize Muslims for treating women like an object?,1
01c289c39d1554391b81,Are liberals evil?,1
01c41b3ec5978512469d,Why are Americans so concerned about Russia's interference in their elections? I mean The USA is doing so all the time?,1
01c43a26aaeb9bc2ef18,"Why are the Spanish still not that good at English? It's a perfectly Western country, and not that poor as to explain it on poverty and no online infrastructure. I've met so many who don't speak a word.",1
01c507e3387e76bf67a8,Why do you blame Muslims for their terrorist activities when the Koran asks them to indulge in violence? Why not ban the Koran worldwide?,1
01c7dc389468d55bdc09,"Thanks to Quora we can all be lazy about real research and just ask a question. So, please enlighten me on why it's an issue for Iran to develop ballistic missiles? Doesn't the US undertake continual weapons development save for nuclear?",1
01c83ab4a59aaa38b44a,Why does South India have to pay for and subsidize the laziness of North Indians?,1
01c976e4c980e3ca9290,Why Hollywood is filled with pedophiles?,1
01c97efaad13ab02e5e6,Why are white collar African women difficult to work with (not being racist or stereotypical)?,1
01c99dc69231cb631ab8,"Why do journalists get such basic details wrong? The article says, âa gunman shot two people in the parking lot with an âassault rifleââ. ""Assault rifle"" means fully a automatic machine gun. An AR-15 is a semi-automatic, a totally different thing.",1
01c9e0629497933f28f1,Why are Buddists so cruel to Muslims in Arakan?,1
01cb4fb56825805fd09c,Didn't Trump promise ethnic cleansing?,1
01cbf19e381a80fc3bc7,Should Kurds deport the Mongolian Gypsies (Turks) from Kirkuk back to Mongolia?,1
01cc67fc58874d871452,Why are celebrities uneducated?,1
01ccc565bd939bf35d93,Why do Trump haters fabricate lies without a single shred of proof?,1
01cd4a3b38bbbad32b2b,Donât you think that Trump was fishing to find out how much FBI knew about the Moscow hooker event when he kept asking about them to Comey?,1
01cefbfed0067c721ccc,"I thought Muslims considered hiraba to be haram? What's their justification for mass murder? Is the definition of hiraba constrained to only ""approved people"", and everyone not approved is fair game?",1
01d16aecd3b9f513ae7b,"Why is being in an abusive relationship with a tall white guy a rite of passage in the U.S., that all American girls must go through and will go through at least once?",1
01d19fef2f70ba877ea6,Has Roy Adams ever touched you inapropriately?,1
01d3bd8e250cce30096e,Are environmentalists the new Maoists?,1
01d477ad5171c7031c06,Why do Christians refer all non-Christians as âdevil worshipersâ?,1
01d4f5f69d43b6ed0f19,Should Marxists be banned from Quora for their stupidity?,1
01d5173b1fdd9666e7e8,Why are British people so obsessed with American guns? The number of British people who tell me why I shouldnât own a gun and why it is evil shocks me.,1
01d58c3851908fc435ae,Why is there such a fascination with Nazi Germany here on Quora? Everything has been said and done about that time in history.How many times can you beat a dead dog?,1
01d5e2979a0ff4c062a1,Can west Bengal become a separate country which may be named Indian Islamic State?,1
01d5ee0a4b1d317ed71f,Do Muslims respect Buddhism? As the 2nd largest majority isn't it your duty to respect the beliefs of the minority community?,1
01d6d073f5f4dcd79079,"Why do people think asexuals/aromantic people are LGBT even if they're cisgender & heterosexual? If someone is straight, cis & just so happens to also be asexual, they aren't LGBT.",1
01d7619a7d74e4f1341f,"Did any Trump supporters watch Trumpâs April 26 call to Fox & Friends and think not âOh no, the president is insane,â but actually felt pride and confidence at hearing him rant?",1
01d7d4e3789440cc8117,How are scientific experiments carried out on the ISS in the absence of real scientists aboard?,1
01d8378ec53e1117ab8f,Did women do it doggy style in the 18th century?,1
01d8c5b9d7712f1cb10d,With the amount of inbreeding in the royal family there must be a lot of genetic deformities - are they all moved to secluded estates like Prince John (b 1905) was?,1
01d950ab187b5cedca28,Has the crime rate in Bangalore increased because of the Biharis?,1
01d9da1b34ef0d827c82,Why do Brazilian boys worship Mexican girls a lot?,1
01dc3ae114cefb5361d8,I happened to penetrate penis inside mom while sleepwalking on her bed. I realised that penetration was tough. Does it mean I did anal sex with her?,1
01dd25f2185f9548c266,Is it true that Turks enjoy higher quality of life compared to Europeans? Are Turks richer than Europeans?,1
01dd61c583afa28871e1,What happened to the sane voices among Hindus? All we hear about are some bad apples are taking over the entire Indian society.,1
01e1f05d2a95a14d95bf,Why isn't the USA bombing Israel?,1
01e1f2c03b3c09bcd4fb,My neighbor is a Reptilian and he plays loud rap music every night. I asked him to stop but he shrieked at me. What should I do about him?,1
01e3f719bb916c6c8ed1,If women want financial security then why don't they get a job instead of marrying some guy? What kind of gender equality and feminism is this?,1
01e4762fbf6b1b77904e,Do Americans really have sex with their own real sisters like Jamie Lannister?,1
01e47bee92194e3dc123,Do the vast majority of Indians have zero integrity or honesty?,1
01e4834020919afc4ece,Why do most mainstream liberals (and media) utterly despise the Catalan independence movement and want to imprison itâs leader but said nothing about the violence against those voting in the referendum?,1
01e4bb3a1a0d96d5d923,Why did Sikhs not include Pakistani Punjab in their proposed map of Khalistan?,1
01e53112c7b4caa70999,Can a kid have sex with a cat?,1
01e687e9467b2ff9d1c9,Why are Christians so unfunny? Their jokes are either painfully lame or just eyerollingly corny. Why does religion seem to kill comedy?,1
01e8262a1944acf71dff,Why do people hate flat earthers but protect pedophilia?,1
01e882b6514704290fe8,"Why do Southern Indians not able to speak very well in Hindi, as Hindi is the national language of India?",1
01e8d620f1f1c4731afa,Why don't liberals care about the oppression women in the middle east face?,1
01ea67cd4be77a421c70,"I feel like spitting on a Modi bhakt's face, what should I do?",1
01ea71bb720229600518,How dare many people in UK ask for second referendum on Brexit?,1
01eb0272387a8f287ef5,"Why is it that, in America, if you support your president, some people call you racist, deplorable, homophobic etc., but if someone is in this country illegally, the same people refer to them as Dreamers?",1
01ecd2a134e9b9c56ed4,Why don't America give Israel some of their land so they will establish their own country if they love them so much?,1
01edba145f5487edbff0,What would you do if the person who A2A'd you stole your strawberries?,1
01f0117654d4889b5c28,Do Caucasians have the lowest sense of identity and culture?,1
01f060cbf5b9afbe741f,"Why wonât Barry unseal his records, especially his tax RETURN?",1
01f23bd898a6bb7644c7,Do French people actually know what the secret is behind the French ban on registering ethnicities in their country? Do they realize that this is a trick to hide the number of thin-cookie monsters that are residing the country?,1
01f298e7829c2585c37f,Why canât Indian people understand that democracy isnât good for them? It doesnât work in a third world country. They are wasting their time (Iâm an Indian myself).,1
01f2b02a1ae1f6405d26,When will Hungarians acknowledge their monstrous crimes against their Jewish population?,1
01f301e953faf20099e3,African American people want to stop racial profiling. But why do I keep catching black people stealing at my store if they want the stereotype to stop?,1
01f37e921e151000f146,Are Hindus soft target?,1
01f3a44bfb31cf18a01b,Why are Filipinos so racist towards the Black Aboriginals of the Philippine Islands a.k.a Ophir?,1
01f4d24373c11224d3d4,"I've observed many Biafrans to be intolerant, rude and lacking open minds. Why is this so?",1
01f4ed36680b214e8dea,Why isn't the Muslim brotherhood banned in Europe?,1
01f890d9841f3a9875cb,Should I call the police on my gay child?,1
01f8b513ffa9afb05f68,What is the difference between a master killing his slave 200 years ago and a mother killing her unborn child today?,1
01f931163575bad80117,Is a girl wearing ultra short shorts showing her butt cleavage âasking for itâ?,1
01f9d80b51395e7bc3d2,"Why do some people seem to think that hurting men is ""feminism""?",1
01fa230e5fc92aff100b,"Is it true that Bill Clinton before his surgery was Hillary Clinton, and Hillary Clinton before her surgery was William Jefferson Rodham?",1
01fb538b489b9407e742,Have you ever seen a teacher you know in a porno?,1
01fb68051405629420f9,Why are West Bengal people anti-Indian and anti-Hindu now?,1
01fb92aa0b24c5e2d758,"Are human right violations in Kashmir, God's way of punishing Kashmiri Muslims for their crimes against Kashmiri Pandits?",1
01fe1c36a1b53a8ba02c,"My friend is terrified of the Indiaâs democratic freedom of r-aping daily and nightly, how do I help her through this troubling time?",1
0201d764ad6efa5adf39,Why do Christians disagree on issues when the Bible tells us if anyone lacks understanding God will give it to them?,1
0202025b2b0826f16114,"Why do Palestinians want a right of return to Israel when Israel mistreats Palestinians, according to them?",1
020230a3d82090d53a83,Why did feminists destroy my family?,1
0202fbf9d866476aed8d,How many airsoft BBs should I eat?,1
0203133925c3056f78ce,How does Quora feel about being too stupid to keep banned users from coming back?,1
02035ca19d485711b90d,Will Salman and Srk's fans be happy if Aamir Khan dies?,1
020687d99ad838878420,"Do you think it was a bit ignorant of the British to go their own way with Europe's eras and have their own eras themselves (Elizabethan, Victorian, Georgian, etc)?",1
02070cc56940a392917a,Why do Hispanic children cause more trouble? Every one I met is a troublemaker.,1
0208cb1e2e7a196508b4,"Since some argue that discussion of global warming is treason, what will liberals do?",1
020bef1ea6ff46c2dca6,Why is Mamata Banerjee (begum) destroying Bengali Hindus?,1
020c36e3b3cdbe83a954,Why Indian Muslim's are happy after every terrorist attack in India?,1
020d46fdabc723b5a84d,Just what the hell is wrong with the Muslims all over the world?,1
020de8c18f8c0869aa60,What is the rational behind efforts to prevent people from committing suicide? If a person is not a bread earner for his family what would his death cause to the world economy?,1
020f94c9bee3179dc155,How did Obama and the Democrats screw up this country so bad it took a business man like Trump to straighten it out?,1
02105c1b23c19224e3da,"Why don't educated Muslims want to abolish patriarchal Islamic practices like polygamy, triple talaq, hilla, muta?",1
0210f1bae1bec91c67ce,"Why is it racist to refer to Obama as a monkey? Yes it's rude, but I don't see how it's racist.",1
0212277afaf2ca558481,"Why does someone with your esteemed credentials rely on E! News, a blog that is clearly biased against nuclear power and which came into existence after Fukushima and keeps the owner and writer hidden behind a curtain?",1
0214592f88864c402995,"The UK itself has thousands of track records of bombing and killing civilians in the world, why doesn't the UK blame itself for killing the Russian spy in the UK?",1
0216470075c946f86bcb,How do Hindu pandits (learned men) explain hindu women having one night stands with random strangers?,1
0216f65fad6bc34e0e02,"Why Sikhs are silent on Killing of Hindus during Punjab insurgency? Why today generation Sikhs are suffering from identity crisis that some radicals want Radhswaomi, Nirankari and other sects to be out from Punjab?",1
0217352d131c96bdacf2,What would you do if you had a molester license which allows you to rape every women you want?,1
02185684c9dbfd323e99,Why do not the progressives do something to ensure justice for fat and ugly women and challenge the privilege of slim and beautiful women?,1
0218d71eee30d562b293,The Chinese Foreign Ministry spokesman Lu Shuang made a tough saying that foreign companies should abide by Chinese laws. Does it mean that CPC intends on enforcing Chinese law around the world?,1
021994a762c163ac3b19,What are the best examples ofÂ liberalÂ hypocrisyÂ in the US?,1
0219ac3e104c118481ef,If God wanted people to be in same sex relationships wouldn't he have made it possible for them to procreate without medical assistance? Doesn't that make sense?,1
021a16a7f075ba74f462,How can I waste my life?,1
021bb5fcc5e955ccf5bc,Why do elephants pray to idols?,1
021d7652f2fcaf7ad2f1,What happens when someone had diarrhea in the holocaust?,1
021da094f8b1b0204dfc,Let me tell you about Christianity you can understand and be saved it is not too late you have not had the transgendering surgery let me help?,1
021dc1147800581d1b8a,Why is Dana h. shultz an idiot?,1
021e397e05a91ae71339,"Why are the young people in America so easy to brainwash, and turn into traitors willing to destroy their own country that their fathers and grandfathers fought, and died in several wars to protect them, and give them a free country to live in?",1
0225547826967570197a,"Why do airline pilots get paid so well for turning on autopilot and sitting, doing nothing, most of the flight?",1
02259b49bffddb5f343e,Should people with HIV aids be allowed to attend public university?,1
022642af0f455a83a264,"Why in LBGT, is T included? LBG are authentic, whereas T is manufactured and can't stand alone, without a fair bit of lobbying?",1
0226b29327cdf4dded53,Will Trump eat rat poison?,1
0226cc2fa2141b0715af,"Researching who is murdering transgender people, a disproportionate number of the murderers are black. Why doesn't the LGBTQI community acknowledge this & why is it that this is happening? Is it due to homophobia & transphobia in the black community?",1
02270ed5bd252a7831e6,How many innocent Kashmiris need to die at the hands of the Indian State before Indians decide that they should grant freedom to Kashmir?,1
0228ec63c5698feeeb44,What would happen if I was castrated (remove the testicles) and had them replaced with the testicles from another animal (my dog) and then ejaculated in a human female and a female of the species the testicles came from?,1
022abcbdd960a910e4b4,Can't Trump win by portraying the Democrats as preferring âimmigrantsâ to âreal Americansâ?,1
022b14f5c0d08b34bfe2,Are most blacks in the United States today tall and/or athletic because slave owners selectively bred the slaves with the most desirable qualities?,1
022bc70668640c8a6118,Why are Austrians and Germans complaining about refugees entering their country (protective? Racist? Scared?)?,1
022c34ac64d0792bf477,Why do Bangladeshis hate Indians?,1
022d27332d3594c8bf8e,"What good advice could Bill Clinton offer to Weinstein, Moore and Franken?",1
022d9c254d8755a6321e,Why do so many Swedes lack basic critical thinking skills? Is it because the Swedish government wants everybody to think alike?,1
022ee863a1f4a3ea5591,Why don't Turkish Georgians rise up against Turkey and join Georgia?,1
022f3434cda24c6b724f,"Why do you all care so much about professionalism when we are all going to die? So many people with degrees still have to share the sidewalks with imbeciles, so why is that so important to you?",1
02352cff142c525450d7,Wasn't the World Trade Center built for airplane impacts?,1
023670dfc834bcdc379b,"If the US entered into a war against Muslims, who would Obama root for?",1
0237bbe243155a74e842,Does Mark Hamill realize he's white?,1
0239e416940b9d9647ac,What is it like to have sex with Donald Trump?,1
023a549615b45b7e9df4,Can I tell someone not to touch my bare chest?,1
023ab4825332d5f38a8c,"If 35 countries including the USA and EU all designate HAMAS as a terrorist organisation, why does anyone support establishing a terrorist run state of Palestine?",1
023b454caca99985ab1d,Should gay men be referred to as shemen and regular men as hemen?,1
023dd124e7f79ab80849,Why are men with high and low IQ more common than women?,1
023e1c43ba3761252818,"How the fuck do you make this stupid ""Quora"" thing go away?",1
023f81edd0197c50aa5b,The Earth should be flat because our shoes are. Why are they saying that the Earth is round?,1
024206fc5d44fd0831e8,"How tone deaf can Trump be, even on Memorial Day for veterans? Is everything always about him?",1
02424280a690b5d6da84,Do you find the Kashmiri Muslims more conservative and communal than the Pakistani Muslims?,1
02447282b279bb2eb866,Why are all American citizens now moving to New Zealand?,1
0244bbcb339c1d673f0e,Why do some people dislike the black race?,1
0247ded8c306bb35bc46,"Should we stop all refugees from coming into the USA after the mass sexual assaults in Cologne, Germany by men of Arab and North African descent?",1
02480e6eec4f71309ce4,What is no pen wall painting?,1
0248ac8444b2355b0ffe,Hasn't Trump made good on all his campaign promises and the people who voted for him are rightly overjoyed as it is rare any politician actually does that.Isn't thatwhy the Americans wanted a non politician as President?,1
024b6eee50a571e5056a,Why didn't the United States intervene to save Jesus from the Romans?,1
024bf60a74e247a12cfa,"When reading about the âHart Familyâ tragedy, Iâm wondering why same sex couples are even allowed to adopt children, and what can we do to help change laws to prevent those kinds of adoptions in the future?",1
024d44f2528064ddcbc3,Why do bold and open minded women get rich husbands?,1
024e2d114b1ed94a67df,"'Islam is evergreen worst religion', do you agree with proud in it?",1
024eb255e6a3bd2a79d9,What is the secular equivalent to religious people irrationality? What are secular people missing? There is something deeply wrong on both sides.?,1
024ec704ef32f3276d93,Why don't any Muslim girls like white guys?,1
024ef2fd6560916100c0,Why is Europe so homophobic?,1
024f241eb82a3f62bb22,Is Trump really bitingly anti-American in values and a sheep in wolfâs clothing?,1
024f9ed3fbe3a040fc80,Does 70 years of obsession lead Pakistani people to jerk off while fantasizing about Jammu and Kashmir before sleeping at night ?,1
024fd215076c1164a1d8,Why donât Hindus feel embarrassment when they bow before man-made statues?,1
02501929f86da053db3d,"I have an IQ of 200, if that matters at all. I basically have a masters in quantum physics. Everyone is intimidated by me. Why don't I have friends?",1
0250c9bc57e98c24ed3a,Why are are Asians and Hispanics so invisible in America?,1
0251b5e98eb44c18dbac,Is it possible to send yourself back to the past by thinking on David Hasselhoff and wearing no red socks?,1
02533ef532ba5782bb1d,"Which is more difficult, trying to hold a factual debate with a Brexiter or playing chess with a pigeon?",1
025391a7789ee842045b,"I just watched an episode of the series ""Dirty Money"" on Netflix called ""Confidence Man"" on Donald Trump. How can 35% of the US people have voted for this clown, this thief, this con man?",1
025462bed9787447b450,How could America continue to slap on Russia's face when the Soviet Union even destroyed itself to please the Americans? How could Russia still try to please the Americans while they continue to slap on Russia's face?,1
0256baa3dfcb70a70e56,Is Justin Trudeau suffering from Islamophilia?,1
0257c616e30cc6419a75,Why has India been systematically murdering Indian children in Indian hospitals? Are Indian hospitals becoming a killing field in India in an attempt to reduce the Indian population?,1
0257f56548aabfb7c079,"How would you explain to an alien, why people who eat dogs are evil, but people who eat cows and pigs are good people?",1
02582397945e540abb41,Is the Global Islamic Movement using Islamophobia and fear of racism to infiltrate into and destroy the West?,1
025834c548b2e0f6249e,Does it feel good to have incestuous fantasies while masturbating?,1
025853f1f52115951b78,Is this the beginning of the end of the Regressive Rightâs stranglehold in America?,1
025a459b8b9434460a57,Why are people so stupid thinking guns are the problem when clearly it's the people?,1
025a5262fc11d033c94f,"Why do Americans talk about gun control as punishing everyone for actions of a handful of wrong people when the point is that you too can become their victim? Since we can't catch those individuals, no one should own guns for collective safety.",1
025b55357270cb8b0eb5,"Why do trans women and drag queens parody harmful female stereotypes? Such as being overly dressed up, bitchy etc",1
025b7726a55443f744b1,How can stop this annoying Quora right wing trash?,1
025c6647feeafb20d507,Why do not most women like chivalry anymore?,1
025d46599e23bc834402,"Isnât it one thing to tolerate homosexuality but another to be compelled to accept it? Can one expect 2,000 years of religious and cultural history to change overnight?",1
025d4704bb926db7c68e,Can an extremist Muslim explain why it's deemed acceptable to murder innocent people?,1
025e664749831cf70f9a,Is it true that you are a taco?,1
025f7ccacd2146d5f9a7,Why is there no development in West Bengal? Is it because of lazy Bengali or because they select lazy political leader?,1
025f8d18f509ce1868be,"Who killed more Chinese, Mao or the Japanese military?",1
02605bb22155ca5771a6,Why are Tamils black?,1
0260bbbcc2df2bdd3d1d,Why do men always take the easy way out of a situation by lieing about anything and everything when they are in trouble?,1
0260f635a6bb77a221a1,Why do fucking furries exist?,1
026225fc01e91381a1c0,Is Saudi king Salman Al Saud the puppet-master of Donald Trump?,1
0262515a8adbadbcd35a,Do mentally ill people go to heaven?,1
02641318f9575d415f70,"Why is the UK too scared to declare war with Southeast Asian countries (e.g. Vietnam, Myanmar, the Philippines, and Indonesia or Malaysia)?",1
0264a45267c6d2937973,Whatâs your favorite kind of puzzle game?,1
02657d95f59d98c690e2,"If Jesus said ""Love thy neighbor"", why do prochoice Christians say Jesus loves abortion?",1
0265c385db51e9b2e6f6,What you will do if I kill and eat human because I have right to eat whatever I want?,1
0266f247d46329fb6022,Why are people from kasargod and kannur joining ISIS and wants to wipe out non Muslims?,1
02680f29a8ce87431cbb,"Morgan Freeman was accused of sexual harassment by 8 women. Who is better as a person, Donald Trump or Morgan Freeman?",1
02686fd5603c6dd2e709,Is vomiting a controversial racial issue? I submitted a question asking if Hispanics women vomited more often than other races. I only received insults and was called a racist. Constructive criticism is appreciated.,1
0268766a36d4922a62e4,Does Maine have any Christians left? What about Maryland?,1
0268806536dea4afe388,Do most Atheists find that life no longer has any real meaning or purpose other than perhaps material accumulation?,1
0268a724982da89fd4c7,Why do girls always think about love?,1
026a023449aee70a9488,"What do liberals think of the term ""libtard"" and what do conservatives think of the term ""cuckservative""?",1
026a0f5f827d73a4d04c,"My son is living on my property, but he is not obeying the word of God, and he does not speak to Jesus everyday. Should I make him move off of my land?",1
026a11ff78515f18d48b,Is Quora basically liberals helping others to see how wrong they are about so many things?,1
026a4f772e219102b4b4,Is yogi Adityanath more interested in spending crores of rupees in ayodya and drowned in celebrations than saving thousands of children dying in UP?,1
026da8d84659348ad693,How can I concern my cousin sister to have sex with me?,1
026fab41356d8280c2c1,Are Christians in India facing threats of existence and persecution due to the union BJP government?,1
027007e30ab216e20f38,Would you want your child to be transexual?,1
02701ebb687cdd54a411,"If wife doesn't flush toilet, is it a mental disorder always make excuses?",1
0270d9b51f5d2489c51a,Why is human evolution from monkeys to humans a lie?,1
027121f6b7f997c8e2d3,"If God or nature created men and women to be different, why do humans have to insist, yell, or shout that they are equal?",1
027155ea432ab65bad1a,Is 720 a bad score in NEET?,1
0271d1835a7de64d54aa,Why are sick people not able to digest the success of our loving PM Narendra Modi Ji?,1
02723f1d61dbd9f192ce,How did Iran's illiterate ayatollahs produce nuclear warheads and missiles?,1
027281abc7e7496e82b0,"Are transgenders living a lie, like if a white man painted his skin brown and claimed to be black, or a boy said he was a dog, or a 50-year-old woman claims to be a 5-year-old girl?",1
0272b138ef92a5a52013,Why do so many Americans say 'dove' (instead of 'dived') and 'snuck' (instead of 'sneaked')? It is surely evidence of the speaker's illiteracy.,1
02731bc8a2e42d6b3a75,"Why do all questions on Quora starting with ""Why do all liberalsâ¦"" sound like a fourteen-year-old who just finished reading Ayn Rand?",1
0274370259f469277aed,Why are people so judgemental towards people who were racist before racism became an everyday subject that everyone understands?,1
0274b50ceea166fee07f,Are the Chinese and Indians planning to take over Malaysia from the Malays and overthrow the Malay Rulers? Why or why not?,1
0274cdfb693648c6e251,Why do Malaysian watch Indonesian shity soap opera?,1
027548afc931a71bb243,"Why have white men, as a group, convinced themselves that Asian women as a group prefer white men to Asian?",1
02757865d44f871d6228,Would you fuck your own mother if you could?,1
0275de8c2c48fadf2867,Why do social conservatives use terminally-ill children like Alfie Evans as political props? Do they understand that these children are going to die of their disease process even if they get treatment in an anti-abortion hospital?,1
02773ec08624f84ccc03,Why won't gun control extremists focus on enforcing current laws instead of insisting on trying to remove all firearms?,1
0277a99c07f249330eee,Is the treatment of blacks in the US now similar to how Jews were treated in Nazi Germany?,1
0277bedc717326c03f35,What is the best way to teach my students to hate Bill Clinton for defeating Hitler in WW2?,1
02783abea2b9e5c9df8c,How much funding did the NRA give the IRA?,1
027a0a2fd3abd1ba6307,"How is it that Latino men from South America are considered very sexy and passionate, but for the Spanish men from Spain it's different with Frenchmen 'overtaking' them? How could the Spaniards miss out on this Latin flair the Latinos have?",1
027a0a9bfc4dd716b03f,"How IT IS NOT AGREED UPON in the MINDS of the public THAT MOST DOCTORS are CHEATERS of MEDICARE FUNDS, & THEY STEAL FROM GOV24/7 ILEGALY?",1
027b26dd3bb1b32854b6,Why do so many Chinese on Quora seem to be so negative about western countries? Why are our values and civilization so hated here? (Asking from Danish perspective),1
027b32039a31948c949f,Why is the US so good at brainwashing?,1
027c269d6fd4ca502af9,"If you had a bag of ""fucks"" to give, what are the criteria on which your fucks distribution would depend?",1
027c434ba6c815add493,Would Muslims have the right to turn the United States into a Muslim country if they constituted the majority demographic?,1
027d161ed63c258a2218,Has the term liberalism become the new version of censorship of thought and is a word to deceive the public?,1
027d65ac96a5f7a84370,What are some good reasons to be anti-LGBT?,1
027dba228b193617a7bf,Is Hindutva an ideology or a disease?,1
027eccfe8c7229dce5ca,Why do journalists never master any 1 skill?,1
027f7834c8ba9252deaa,Is the existence of Russia a hoax propagated by liberal SJW communists in an effort to derail the Trump campaign?,1
0280ee22a1fc7b37713a,"If girls can show cleavage in public, why can't boys show half penis in public?",1
02821ff591af75986646,Why couldn't the British bomb Germany during the daytime instead of the United States during WW2?,1
02828540065f591b2843,Why do evangelicals support Trump when his behavior isn't Christ like?,1
02833e45046cb46af5a2,Why do Indian Quorans talk too much about Bollywood actors and actresses? Are there no other Indian stuff for them to discuss?,1
0284cfe3eb263bb89e7a,Are idealists losers? (because it's what everybody makes it seem like),1
02853ab0793b89b60869,Are atheists scum?,1
0286062cd1a560c2078d,"Say we were to concede that there is a severe moral contradiction between Islam and the West. How does a conservative rationalize the cruelty of sending a refugee back to their country, where they will surely be slaughtered?",1
0286b655f37764a9d0c2,"Why are there still so many gun supporters in the USA? The wild wild West is long gone. There are no more Indian attacks, the civilised nations have long banned them, and it's so clear they cause so much harm.",1
